filename	acq_time	operator	randstr
func/sub-001_ses-07_task-HalfFovNoTask_run-002_bold.nii.gz	1863-02-07T18:52:10	NIMH	O6R>}Li!
func/sub-001_ses-07_task-HalfFovNoTask_run-003_bold.nii.gz	1863-02-07T18:57:08	NIMH	1pZ{bo+=
func/sub-001_ses-07_task-HalfFovNoTask_run-004_bold.nii.gz	1863-02-07T19:02:13	NIMH	eY2o\VfG
func/sub-001_ses-07_task-HalfFovNoTask_run-006_bold.nii.gz	1863-02-07T19:19:28	NIMH	mW'=B;iQ
func/sub-001_ses-07_task-HalfFovNoTask_run-007_bold.nii.gz	1863-02-07T19:22:33	NIMH	5%jzCu7X
func/sub-001_ses-07_task-HalfFovNoTask_run-008_bold.nii.gz	1863-02-07T19:30:30	NIMH	<Z7MU:|W
func/sub-001_ses-07_task-HalfFovNoTask_run-009_bold.nii.gz	1863-02-07T19:38:48	NIMH	G-DN&#yt
anat/sub-001_ses-07_acq-MPRAGE_run-001_T1w.nii.gz	1863-02-07T19:48:15	NIMH	_*)^J`HW
anat/sub-001_ses-07_run-001_PD.nii.gz	1863-02-07T19:52:25	NIMH	n`J1sDkP
