filename	acq_time	operator	randstr
func/sub-002_ses-06_task-FullFovNoAttentionTask_run-002_bold.nii.gz	1863-04-03T13:06:18	n/a	N`\bH}|p
func/sub-002_ses-06_task-FullFovNoAttentionTask_run-005_bold.nii.gz	1863-04-03T13:24:58	n/a	s6az\K:Y
func/sub-002_ses-06_task-FullFovNoAttentionTask_run-006_bold.nii.gz	1863-04-03T13:32:02	n/a	(CM,4Xu}
func/sub-002_ses-06_task-FullFovNoAttentionTask_run-007_bold.nii.gz	1863-04-03T13:35:00	n/a	^O]Vq$\%
func/sub-002_ses-06_task-FullFovNoAttentionTask_run-008_bold.nii.gz	1863-04-03T13:42:58	n/a	:jemB9?3
func/sub-002_ses-06_task-FullFovNoAttentionTask_run-009_bold.nii.gz	1863-04-03T13:51:22	n/a	7`:DyB~,
func/sub-002_ses-06_task-FullFovNoAttentionTask_run-010_bold.nii.gz	1863-04-03T13:55:00	n/a	;u3G<C*q
func/sub-002_ses-06_task-FullFovNoAttentionTask_run-011_bold.nii.gz	1863-04-03T14:00:38	n/a	4.v[#UVx
func/sub-002_ses-06_task-FullFovNoAttentionTask_run-012_bold.nii.gz	1863-04-03T14:09:42	n/a	#E8)}P^>
