filename	acq_time	operator	randstr
func/sub-001_ses-04_task-HalfFovNoTask_run-005_bold.nii.gz	1862-11-14T17:48:09	NIMH	jG;e|w+9
func/sub-001_ses-04_task-HalfFovNoTask_run-006_bold.nii.gz	1862-11-14T17:56:07	NIMH	C.y%0D!$
func/sub-001_ses-04_task-HalfFovNoTask_run-009_bold.nii.gz	1862-11-14T18:15:47	NIMH	`Pz%$1@v
func/sub-001_ses-04_task-HalfFovNoTask_run-011_bold.nii.gz	1862-11-14T18:29:49	NIMH	D<X8/&Q)
func/sub-001_ses-04_task-HalfFovNoTask_run-012_bold.nii.gz	1862-11-14T18:35:27	NIMH	N&S7KLo\
func/sub-001_ses-04_task-HalfFovNoTask_run-013_bold.nii.gz	1862-11-14T18:41:49	NIMH	"2JDb`+""Z"
anat/sub-001_ses-04_acq-MPRAGE_run-001_T1w.nii.gz	1862-11-14T18:54:12	NIMH	@Hb`POrm
anat/sub-001_ses-04_run-001_PD.nii.gz	1862-11-14T18:58:21	NIMH	Bl>jkV'{
